filename,date,site,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,MED,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BI,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,ROItotal,ROIcover,label
SMA07140_20220622_162602.wav,2022-06-22 16:26:02,eychelle,1571.0666666666666,-0.0017220477,1.417187e-05,-0.31630060334112275,128.41103049682417,45.360026359558105,-44.559704,5.178955554962158,0.0059158173,0.7116697668098079,0.06133333333333333,115,15.80565333366394,0.06133333333333334,0.11870967741935484,0.5169423692636073,0.00011485646,1.4347407e-08,1.558782434292643,5.443795181819356,17,44.492246719829815,-48.507753333895025,-58.70488380223939,10.197130468344362,0.8194835727492141,0.19758038691524782,0.3754774067544855,0.23810526349344863,0.20404800344345597,7.8639846870584025,2.189712320761475,339.40222,0.72458446,6.2617564,0.0037310878,0.023363164,2512.95575,0.06498639,1.0981602087129336,0.7679940247101567,0.13724653148345786,0.16295238412867816,0.1536819637139808,0.15973310765741727,299.33984375,24.617221355438232,0.02667360092049093,0.16962788348147567,0.13500728902495998,0.6357013,0.3332835214775211,4.404322624206543,6.107471,28962.791238155565,0.990583872422576,0.4699868350905182,1.8048897,214,8.563004435699039,RL
SMA07140_20220622_162602.wav,2022-06-22 16:26:02,eychelle,1314.9333333333334,-0.0019432524,5.135233e-06,-0.12214353804408742,63.28404839834468,42.5200891494751,-43.798645,1.712296485900879,0.006457547,0.8981578729231577,0.04,75,10.818061828613281,0.04,0.07272727272727274,0.5502934898612593,6.80818e-05,5.4464957e-09,2.1424073006155506,9.23950142895105,13,40.128006094087134,-52.87199416071676,-58.42032670213068,5.54833254141392,0.7950766357428352,0.18237833468245057,0.43595849665927533,0.30182614398490926,0.21385795964520216,8.936109331502106,2.460093235538921,328.31955,0.027406162,1.0563568,0.0048945425,0.0051703835,2541.9595,0.017228194,1.4459455386199112,0.6736201183678823,0.15340284048928657,0.15625595555724958,0.15474919957310565,0.15592169990661686,292.197265625,17.81380534172058,0.017434298292422625,0.14634262526704717,0.0992269358148692,0.52025104,0.33320931527608383,3.948235511779785,5.953344,28504.863832967792,0.9869221830740571,0.6445040566480714,1.5011923,279,5.166088580576307,RL
SMA07140_20220622_162602.wav,2022-06-22 16:26:02,eychelle,1448.5,-0.0020186822,2.1717948e-05,-0.44715901037654704,194.86250071088142,47.1356201171875,-44.62532,6.230075359344482,0.0058712955,0.677621783212511,0.09706666666666666,182,15.263158082962036,0.09706666666666666,0.091,1.0672358591248665,0.00013175918,2.4432925e-08,2.186351467125627,8.41917932366279,20,46.303777214804676,-46.69622274271286,-60.025917899371365,13.329695156658502,0.7746632123262245,0.21551311755370606,0.457280127297345,0.2531287593522372,0.20577819799273844,12.449519616605036,2.7023381302898666,356.78516,0.85577303,12.867037,0.0029172185,0.037535958,2509.293,0.09539642,1.1573835337619205,0.7375952974437272,0.14233642558082257,0.17823077069675256,0.1814300960512273,0.17378435165421557,325.671875,26.092920303344727,0.03676961045891142,0.17099336147126698,0.2007023637713561,0.7135751,0.3332232660322916,4.007903099060059,5.825693,24566.068999812196,0.9862969750538468,0.3271960710668429,2.0514884,280,10.030662186499466,RL
SMA07140_20220622_162602.wav,2022-06-22 16:26:02,eychelle,1281.7,-0.002027576,1.152004e-05,-0.2113028043715748,227.21582120035265,44.96049880981445,-44.1596,3.971644401550293,0.0061946968,0.7643663332409885,0.072,135,13.304140567779541,0.07200000000000001,0.08307692307692308,0.8671291355389541,0.00010289798,1.2062216e-08,3.182941765086194,18.247975414116773,24,43.64342161159098,-49.35657795938668,-59.14236285017883,9.78578489079215,0.7735554911812005,0.24489001516252573,0.6663633535151028,0.35579847913556495,0.19028942613360456,5.853861890111638,1.786358984882937,346.29602,0.67982113,5.246509,0.0035638004,0.018697511,2514.459,0.0443519,1.026824584055709,0.7687191427847054,0.15346851654215585,0.172570609086751,0.17769477054429028,0.1702199506403415,318.9921875,23.700661659240723,0.03330734725186767,0.17418427895991054,0.18235597136946075,0.63134444,0.3330189894574384,3.4832053184509277,5.815515,30383.99913472933,0.979973565787077,0.5226653915187836,1.827541,220,8.37613393810032,RL
SMA07140_20220622_162602.wav,2022-06-22 16:26:02,eychelle,1133.1,-0.0019628536,3.427147e-06,0.0646873560991443,7.341363512173961,41.641879081726074,-44.414024,1.205134391784668,0.006015876,0.9738046626264649,0.12053333333333334,226,5.410366058349609,0.12053333333333334,0.10794029850746269,1.1172625400213447,5.3389747e-05,3.7851713e-09,2.47229012941428,9.05974125317055,11,38.31152563100419,-54.688474314222894,-59.3117906812338,4.623316367010908,0.7664919726184307,0.021039137969209976,0.4596037424732835,0.25712065813021545,0.19244882802772167,4.795530978962127,1.6350728280869256,321.83087,-0.6246383,0.2310432,0.0055862954,0.0012906756,2531.9035,0.0068643475,2.013570453449935,0.32181151798275937,0.18358919628930304,0.16455085569446562,0.14514407684098185,0.16691402081109927,312.796875,10.266551971435547,0.026465156416755602,0.1690872849069421,0.14374056285037373,0.47201058,0.33322813582102145,4.030529499053955,5.774361,27007.76481974668,0.9855782547965646,0.33277249739156883,1.4175516,229,7.3002476320704375,RL
SMA07140_20220622_162602.wav,2022-06-22 16:26:02,eychelle,1340.1666666666667,-0.0017886267,5.6832496e-06,0.0341032379953194,4.801890150889104,42.50592231750488,-42.796654,0.9241809844970703,0.007247151,0.9791325037540728,0.1152,216,4.780991971492767,0.1152,0.10633846153846155,1.0839114194236925,5.8467143e-05,7.631249e-09,3.7405955357513183,20.41949111499191,10,40.52618758933836,-52.473812400229875,-56.814904080730535,4.341091680500661,0.6759276667189511,0.011529097391325127,0.21479225282241765,0.16651165594639905,0.19399491790154522,6.388678104425964,1.9118788459735918,312.31683,-0.78642917,0.11955178,0.010003235,0.0011959046,2535.83,0.008204633,1.979975349743244,0.36678199697829983,0.18831787209588705,0.15672168013416682,0.1520811099252935,0.16065339014140875,301.064453125,9.157994389533997,0.022702733124332977,0.16415122432252327,0.12301533093633207,0.3837999,0.33273285914522904,3.1595892906188965,5.2008514,17580.752991698224,0.9690129980444908,0.1810740722393315,1.3539484,267,5.557443136339381,RL
SMA07140_20220622_162602.wav,2022-06-22 16:26:02,eychelle,1185.2,-0.0019406296,3.0719361e-06,-0.04912509403389459,5.705172106274029,41.369876861572266,-44.042187,0.849919319152832,0.0062790015,0.9727875097636354,0.0608,114,6.192457675933838,0.0608,0.07761702127659575,0.7837513340448239,4.7836278e-05,3.5980188e-09,4.354840097957163,29.59329076708574,12,37.79114462560948,-55.20885516770508,-58.70852179779736,3.4996666300922783,0.7047113710979542,0.011428805884664106,0.24841716747272125,0.16782872400350024,0.20012721286060497,8.203476762655766,2.1763457693460353,315.29272,-0.65953445,0.20515722,0.00501902,0.0010296882,2539.56725,0.0051021916,2.005815025312844,0.3319414709037353,0.15089073146703882,0.15558059536514715,0.144076840981857,0.15502643076307365,290.51953125,8.878953456878662,0.015838655616328707,0.15685660168275017,0.0936545857247731,0.42750382,0.33242508660381037,2.952691078186035,5.3783665,24748.945780296974,0.9652493894100189,0.31111011477320816,1.3443258,257,4.5983899746531485,RL
SMA07140_20220622_162602.wav,2022-06-22 16:26:02,eychelle,1575.4666666666667,-0.0019432768,5.118006e-06,0.03913446041593401,6.644079323989799,42.51173496246338,-43.132698,1.1617488861083984,0.006972125,0.9714269191215424,0.11413333333333334,214,5.495758652687073,0.11413333333333334,0.08056470588235294,1.4174226254002134,6.770683e-05,5.325476e-09,3.636527353473193,21.836240681292967,18,40.05330064337525,-52.94669926337362,-57.61719205710481,4.670492793731192,0.7594722523040806,0.14933603245285143,0.437590303521743,0.3111130281496084,0.1981236084286775,8.40737609356774,2.1608111642331354,342.11414,-0.38149267,0.44770944,0.006873702,0.0030774213,2558.68125,0.0112251025,1.936806751165704,0.4112788523504552,0.15276249897381167,0.169374857066626,0.16702241195304163,0.16730068536552828,313.521484375,16.75801157951355,0.03284043156350053,0.1563229006855213,0.19004646623064603,0.5234338,0.33293606391331804,3.3661417961120605,5.726019,30575.44139087913,0.9767781812697649,0.6859818224902045,1.7065609,251,7.190188934098185,RL
SMA07140_20220622_162602.wav,2022-06-22 16:26:02,eychelle,2240.2166666666667,-0.0017413865,4.560844e-06,-0.021542330133175122,11.005734211699691,41.824889183044434,-44.24929,2.203864097595215,0.006131059,0.94379441398154,0.1408,264,7.541453838348389,0.1408,0.09492134831460675,1.4841248665955176,7.5247786e-05,3.2483607e-09,1.2357630588126618,4.401246415543128,19,39.5917638090427,-53.408235913099006,-58.79074486042609,5.382508947327082,0.8773733916500378,0.15441293848863957,0.36655115022705576,0.24206123229240495,0.22077166328961761,16.710322834082028,3.1573644086811683,359.46893,0.23141193,1.6021742,0.0034630438,0.0055483994,2560.0465,0.016091265,1.953031969569877,0.38950113214812987,0.14021016336918152,0.18841000914773592,0.19583778014941303,0.1823951941035219,341.80859375,18.836026191711426,0.056637498332443977,0.14458011346403657,0.33825142652162304,0.65158695,0.33331175692486187,4.822649002075195,6.470162,45056.85153245369,0.9936658209189773,0.9332909932108397,2.0830035,201,3.2581960378868726,RL
SMA07140_20220622_162602.wav,2022-06-22 16:26:02,eychelle,2701.6,-0.0017372477,6.9888592e-06,-0.048005655188168316,7.998734668888182,43.02359104156494,-42.840675,2.165717124938965,0.0072105117,0.9509948388444242,0.17706666666666668,332,6.697551608085632,0.17706666666666668,0.0863739837398374,2.051093916755603,9.022279e-05,5.4284897e-09,2.356738556490858,12.697872810829095,18,41.41806370200305,-51.58193631567655,-56.97951844165151,5.397582125974957,0.8476899504784542,0.11850248662929574,0.28411633543368664,0.18354793360826205,0.22150154080634132,16.4853727412878,3.1379218603347105,367.78546,0.08511301,1.1860623,0.0061585717,0.00730445,2550.604,0.023825299,1.9345585463302273,0.4076071071255537,0.14374846071751085,0.20593602302180214,0.21077908217716115,0.19816402081109924,371.359375,18.80870819091797,0.06515558297758806,0.15144425874824669,0.36839425595635344,0.641771,0.3332304950260247,4.0418701171875,6.2825727,42212.56443598976,0.988920777104795,0.9301000218389673,2.2045202,187,8.94341565501601,RL
SMA07140_20220622_162602.wav,2022-06-22 16:26:02,eychelle,2940.85,-0.0017876545,2.2230188e-05,-0.18039011914418446,57.33046440377256,47.07335948944092,-42.459454,5.20769739151001,0.007534029,0.8185151074668733,0.224,420,10.628112554550171,0.224,0.10181818181818182,2.201173959445037,0.00015072353,2.0477982e-08,1.8428049684582863,7.305131029496814,20,46.44709105617855,-46.55290887633348,-57.23821271997992,10.685303843646437,0.8271847265446496,0.15641884673050976,0.4552754297395506,0.28557353040897304,0.214458233172649,9.968807367864619,2.4952559872522415,386.79266,0.7204824,6.1551847,0.0058584996,0.036060147,2543.8755,0.0913351,1.5148063869591735,0.6200112849435733,0.14644117888514901,0.21569360801951518,0.23959445037353255,0.2070270811099253,387.96875,24.453861713409424,0.0784814401013874,0.17033205888022743,0.42757196217632143,0.73594034,0.33326826387201436,4.270721435546875,6.1551824,34423.08358542806,0.9899361869320273,0.5150490537886443,2.7479663,186,10.597110125400214,RL
SMA07140_20220622_162602.wav,2022-06-22 16:26:02,eychelle,2859.7833333333333,-0.0020516366,6.541488e-05,-0.1382480101045909,139.8103892133007,51.44819259643555,-42.618538,8.533626556396484,0.0073973006,0.6703657426886148,0.2208,414,14.622582197189331,0.22080000000000002,0.10112977099236642,2.1844983991462112,0.00022720304,7.372595e-08,2.625187036949418,11.855800981363846,16,51.07384475215823,-41.92615511831323,-58.28955572431627,16.36340060600304,0.7605952607958478,0.20773318357437365,0.5099335588376235,0.27639974756954266,0.21355149404863905,10.893969002300237,2.5864806284221786,405.1938,0.93164355,28.258383,0.0041233683,0.11651972,2481.58175,0.31121817,1.5696553568448777,0.6182442067210925,0.14747557671783926,0.22827174493062968,0.25400213447171827,0.21821638207043756,408.9375,28.677949905395508,0.08347785485592316,0.16130140230545098,0.4806885156667112,0.8238017,0.3331420405496222,3.731546640396118,5.7361975,24835.04600785677,0.9829096887260675,0.32034137450827394,3.161649,180,3.5312583377801494,RL
SMA07140_20220622_162602.wav,2022-06-22 16:26:02,eychelle,2172.383333333333,-0.0019129886,6.096469e-06,-0.0044726440234966695,7.979208362535785,42.913312911987305,-42.66555,1.5683574676513672,0.0073573687,0.9572583391245278,0.11786666666666666,221,6.733624339103699,0.11786666666666666,0.08419047619047619,1.4007470651013874,8.423872e-05,4.755333e-09,1.8199183512944863,7.397953605059624,19,40.83043115364039,-52.16956880186821,-56.93435556719721,4.764786765328999,0.8539478258678489,0.12387808014286561,0.3622109259241906,0.20479036207518353,0.21472006383049758,9.850908953407004,2.4942032252755055,373.6355,-0.006132712,0.98780936,0.005972822,0.0059000095,2535.099,0.021674035,1.9779896737506055,0.36379802295836344,0.14666283556358262,0.19232876581796005,0.21824973319103522,0.18663182864194236,349.748046875,18.88661503791809,0.055776622532017074,0.15004726248018643,0.3361332817505339,0.61185586,0.3332864633751645,4.434760570526123,6.3228664,41980.151967905585,0.9913718737661839,0.934146449179773,2.1853068,229,2.1365561632870866,RL
SMA07140_20220622_162602.wav,2022-06-22 16:26:02,eychelle,1717.8333333333333,-0.002067058,1.2624213e-05,-0.02280706012486952,5.575796174743533,45.29868125915527,-40.313324,1.4281644821166992,0.0096456995,0.9623578333572643,0.16693333333333332,313,5.498241186141968,0.16693333333333332,0.07364705882352941,2.2678762006403415,9.8398305e-05,1.4917177e-08,4.4268039157435135,28.0527741997924,20,44.00194536523731,-48.99805407466349,-53.943903744143,4.945849669479507,0.7030535347803705,0.12882470095037457,0.3662743722256123,0.21262700293445047,0.20634466962177223,7.2706307651688205,2.128010179838493,358.87198,-0.4605904,0.3693093,0.017532865,0.00647505,2540.0195,0.034752637,1.911185437624888,0.43653331864971906,0.1671209260323455,0.18087027366976674,0.18196371398078975,0.17919035985859122,335.802734375,19.817723035812378,0.05357336412753469,0.16263345958770853,0.2967032021656434,0.48785028,0.33261554486428696,3.070361614227295,5.368786,25125.231127804782,0.9665660075843334,0.6365986384580763,2.0953875,193,13.287399112860193,RL
SMA07140_20220622_162602.wav,2022-06-22 16:26:02,eychelle,1868.0,-0.002005264,1.1860358e-05,-0.058031159313110856,6.549025557817842,45.029497146606445,-40.845436,1.767171859741211,0.009072523,0.9557772162478186,0.1568,294,6.351574659347534,0.1568,0.08110344827586206,1.9343649946638206,9.3128736e-05,1.4507003e-08,4.412571134582566,28.304789134283478,17,43.74382734798864,-49.25617232518364,-53.93981454086256,4.6836422156789155,0.6935031470861244,0.16510562213689384,0.38603968801148536,0.25534946638173805,0.20916515116629397,17.32445746959451,3.2206605713891996,365.67786,-0.4002554,0.42831084,0.015836578,0.006782978,2528.861,0.034831647,1.8681651270924209,0.4687397741575662,0.1509892455463427,0.19209292575087664,0.1830309498399146,0.18697576207310568,350.392578125,19.81786847114563,0.05802156983724653,0.15115608765733368,0.3414449370995729,0.5174095,0.3325364614526431,3.0181021690368652,5.3083596,23426.541817259484,0.9649519361555576,0.7467364526788999,2.1992059,163,4.813504702508005,RL
SMA07140_20220622_162602.wav,2022-06-22 16:26:02,eychelle,2271.8166666666666,-0.0019343777,1.6678607e-05,-0.06884493744564255,32.375366750178266,46.12124443054199,-42.164017,3.951171398162842,0.007794697,0.8714934219509389,0.17066666666666666,320,9.927533864974976,0.17066666666666666,0.1003921568627451,1.700907150480256,0.00013471866,1.4242711e-08,1.3835583462122454,5.039326724586503,18,45.19705394235931,-47.802945696277554,-56.39902142355764,8.596075727280088,0.8502799327637144,0.1438395267490079,0.49072761814906574,0.2805172450567973,0.2118950685042319,10.966307590934226,2.6384996221919033,382.48706,0.49444282,2.956031,0.007951978,0.023506293,2536.937,0.06230004,1.4489804803685515,0.6512122298474307,0.1534356785157212,0.2014371950754688,0.20704375667022412,0.19547508671291355,366.3203125,24.143359661102295,0.0683281083244397,0.1605181770447065,0.3807446693139349,0.6631288,0.3332979290523023,4.575032711029053,6.3004274,37205.62879009355,0.9922461565583944,0.7302702875681265,2.6655338,155,7.073981123265742,RL
